date,lat,lon,tasmin,tasmax,tas,prtot,prsn
19580917,48.8954,2.39172,283.27,288.7,286.51,2.6e-06,0.0
19580918,48.8954,2.39172,284.74,288.01,286.26,0.0001291,0.0
19580919,48.8954,2.39172,283.15,287.27,284.9,0.0001233,0.0
19580920,48.8954,2.39172,281.46,287.71,284.31,0.0,0.0
19580921,48.8954,2.39172,282.71,285.16,283.88,7.78e-05,0.0
19580922,48.8954,2.39172,281.37,289.1,284.74,9.2e-06,0.0
19580923,48.8954,2.39172,285.09,289.76,287.27,0.0,0.0
19580924,48.8954,2.39172,285.46,290.21,287.18,5.55e-05,0.0
19580925,48.8954,2.39172,282.78,287.54,284.97,0.000163,0.0
19580926,48.8954,2.39172,281.25,286.69,283.81,9.3e-06,0.0
19580927,48.8954,2.39172,279.74,287.14,282.85,0.0,0.0
19580928,48.8954,2.39172,278.57,287.88,283.27,0.0,0.0
19580929,48.8954,2.39172,279.5,287.81,284.19,0.0,0.0
19580930,48.8954,2.39172,281.3,289.44,285.24,0.0,0.0
19581001,48.8954,2.39172,285.05,290.91,288.47,3.31e-05,0.0
19581002,48.8954,2.39172,285.13,289.51,286.61,0.0,0.0
19581003,48.8954,2.39172,284.76,288.72,287.4,3.22e-05,0.0
19581004,48.8954,2.39172,284.79,288.69,286.41,4.76e-05,0.0
19581005,48.8954,2.39172,285.12,290.66,288.26,0.0,0.0
19581006,48.8954,2.39172,286.24,296.51,290.55,5.3e-06,0.0
19581007,48.8954,2.39172,288.37,298.1,292.48,0.0,0.0
19581008,48.8954,2.39172,287.91,298.2,292.83,0.0,0.0
19581009,48.8954,2.39172,287.54,297.16,292.46,0.0,0.0
19581010,48.8954,2.39172,287.47,296.95,291.89,0.0,0.0
19581011,48.8954,2.39172,285.9,297.45,290.55,0.0,0.0
19581012,48.8954,2.39172,284.68,295.72,289.68,0.0,0.0
19581013,48.8954,2.39172,285.73,296.26,289.98,0.0,0.0
19581014,48.8954,2.39172,285.17,291.88,288.03,0.0,0.0
19581015,48.8954,2.39172,284.53,291.34,288.19,0.0,0.0
19581016,48.8954,2.39172,282.49,293.12,286.43,0.0,0.0
19581017,48.8954,2.39172,281.24,296.48,288.27,0.0,0.0
19581018,48.8954,2.39172,285.6,296.36,289.76,0.0,0.0
19581019,48.8954,2.39172,286.17,295.82,291.44,1.63e-05,0.0
19581020,48.8954,2.39172,285.25,287.39,286.07,0.0,0.0
19581021,48.8954,2.39172,282.06,287.51,284.04,0.0,0.0
19581022,48.8954,2.39172,278.97,287.5,282.1,0.0,0.0
19581023,48.8954,2.39172,277.17,286.03,282.34,0.0,0.0
19581024,48.8954,2.39172,280.25,288.0,283.88,0.0,0.0
19581025,48.8954,2.39172,282.48,288.46,285.49,0.0,0.0
19581026,48.8954,2.39172,284.79,292.15,287.89,0.0,0.0
19581027,48.8954,2.39172,285.71,293.76,290.33,0.0,0.0
19581028,48.8954,2.39172,283.75,290.73,289.41,1.11e-05,0.0
19581029,48.8954,2.39172,280.24,287.96,285.36,0.0,0.0
19581030,48.8954,2.39172,282.25,290.08,285.3,0.0,0.0
19581031,48.8954,2.39172,279.75,286.32,282.43,2.77e-05,0.0
19581101,48.8954,2.39172,277.1,283.18,281.0,6e-06,0.0
19581102,48.8954,2.39172,279.67,286.64,283.79,1.27e-05,0.0
19581103,48.8954,2.39172,277.69,287.04,281.61,2.38e-05,0.0
19581104,48.8954,2.39172,280.37,285.76,282.7,1.73e-05,0.0
19581105,48.8954,2.39172,280.88,285.96,282.75,0.0,0.0
19581106,48.8954,2.39172,283.96,287.79,285.43,3.89e-05,0.0
19581107,48.8954,2.39172,282.33,288.14,284.99,0.0,0.0
19581108,48.8954,2.39172,278.86,284.11,281.57,0.0,0.0
19581109,48.8954,2.39172,273.93,281.26,276.43,5.7e-06,5e-07
19581110,48.8954,2.39172,275.7,279.12,277.07,0.0,0.0
19581111,48.8954,2.39172,276.8,280.99,279.09,2.11e-05,0.0
19581112,48.8954,2.39172,277.99,283.58,280.33,0.0,0.0
19581113,48.8954,2.39172,279.8,285.19,282.23,3.53e-05,0.0
19581114,48.8954,2.39172,281.14,283.42,282.52,0.0,0.0
19581115,48.8954,2.39172,281.04,283.13,281.96,2.5e-06,0.0
19581116,48.8954,2.39172,279.78,282.39,281.42,6.79e-05,0.0
19581117,48.8954,2.39172,277.36,281.78,279.3,3.3e-06,0.0
19581118,48.8954,2.39172,274.27,279.74,277.44,0.0,0.0
19581119,48.8954,2.39172,274.84,280.69,278.43,2.3e-06,0.0
19581120,48.8954,2.39172,279.79,285.58,281.6,3.08e-05,0.0
19581121,48.8954,2.39172,278.83,282.41,280.94,0.0,0.0
19581122,48.8954,2.39172,275.75,280.18,279.46,0.0,0.0
19581123,48.8954,2.39172,273.97,279.87,276.81,0.0,0.0
19581124,48.8954,2.39172,272.5,273.0,272.68,0.0,0.0
19581125,48.8954,2.39172,271.48,274.11,272.63,0.0,0.0
19581126,48.8954,2.39172,275.52,276.72,276.11,0.0,0.0
19581127,48.8954,2.39172,276.38,280.42,278.06,0.0,0.0
19581128,48.8954,2.39172,277.55,277.79,277.64,0.0,0.0
19581129,48.8954,2.39172,276.76,280.05,278.51,9.8e-06,0.0
19581130,48.8954,2.39172,277.64,280.34,278.93,2.03e-05,0.0
19581201,48.8954,2.39172,278.62,280.64,280.24,1e-05,0.0
19581202,48.8954,2.39172,275.06,279.45,276.96,3e-07,3e-07
19581203,48.8954,2.39172,274.35,276.94,276.47,5.3e-06,0.0
19581204,48.8954,2.39172,279.58,280.15,279.85,0.0001145,0.0
19581205,48.8954,2.39172,278.64,281.3,280.04,0.0,0.0
19581206,48.8954,2.39172,278.48,279.64,279.32,2.03e-05,0.0
19581207,48.8954,2.39172,277.71,282.77,279.6,0.0,0.0
19581208,48.8954,2.39172,280.67,281.15,281.0,0.0,0.0
19581209,48.8954,2.39172,277.3,281.61,279.76,0.0,0.0
19581210,48.8954,2.39172,275.89,283.03,279.85,0.0,0.0
19581211,48.8954,2.39172,275.46,279.82,278.15,1.4e-06,0.0
19581212,48.8954,2.39172,274.72,277.19,276.08,0.0,0.0
19581213,48.8954,2.39172,275.0,279.94,277.18,0.0,0.0
19581214,48.8954,2.39172,275.69,278.94,277.31,0.0,0.0
19581215,48.8954,2.39172,276.37,280.54,278.65,1.9e-06,0.0
19581216,48.8954,2.39172,281.11,281.67,281.42,9.15e-05,0.0
19581217,48.8954,2.39172,281.32,284.06,282.84,9.15e-05,0.0
19581218,48.8954,2.39172,280.01,281.28,280.8,0.0,0.0
19581219,48.8954,2.39172,277.18,282.02,279.18,0.0,0.0
19581220,48.8954,2.39172,279.79,285.28,283.08,6.24e-05,0.0
19581221,48.8954,2.39172,278.63,284.77,281.48,1.53e-05,4e-07
19581222,48.8954,2.39172,276.97,279.68,278.48,2.6e-06,2.6e-06
19581223,48.8954,2.39172,276.32,281.48,279.19,3.56e-05,0.0
19581224,48.8954,2.39172,281.68,283.74,282.43,0.0,0.0
19581225,48.8954,2.39172,282.23,283.55,283.11,0.0,0.0
19581226,48.8954,2.39172,282.42,283.1,282.67,1.4e-06,0.0
19581227,48.8954,2.39172,277.96,281.86,280.15,6.1e-06,0.0
19581228,48.8954,2.39172,275.62,275.67,275.65,0.0,0.0
19581229,48.8954,2.39172,276.34,278.97,277.75,0.0,0.0
19581230,48.8954,2.39172,276.72,279.12,277.98,4.2e-06,0.0
19581231,48.8954,2.39172,279.73,283.26,281.55,4.91e-05,0.0
19590101,48.8954,2.39172,281.72,285.38,283.33,0.0,0.0
19590102,48.8954,2.39172,281.45,285.75,283.34,2.6e-06,0.0
19590103,48.8954,2.39172,277.19,281.26,279.77,0.0,0.0
19590104,48.8954,2.39172,276.91,282.53,280.41,0.0,0.0
19590105,48.8954,2.39172,275.96,277.3,276.75,0.0,0.0
19590106,48.8954,2.39172,274.69,280.93,277.0,0.0,0.0
19590107,48.8954,2.39172,276.02,279.74,277.99,1.14e-05,0.0
19590108,48.8954,2.39172,277.06,277.77,277.48,2.7e-06,0.0
19590109,48.8954,2.39172,276.71,278.1,277.63,0.0,0.0
19590110,48.8954,2.39172,275.69,277.83,276.74,3.4e-06,0.0
19590111,48.8954,2.39172,276.44,278.54,277.38,0.0,0.0
19590112,48.8954,2.39172,274.07,276.96,276.23,0.0,0.0
19590113,48.8954,2.39172,275.45,276.58,276.06,4.8e-06,0.0
19590114,48.8954,2.39172,275.21,275.61,275.39,2.54e-05,0.0
19590115,48.8954,2.39172,271.46,274.62,273.82,4.23e-05,0.0
19590116,48.8954,2.39172,271.39,272.53,271.99,0.0,0.0
19590117,48.8954,2.39172,270.53,273.84,272.07,1.62e-05,1.62e-05
19590118,48.8954,2.39172,271.95,273.02,272.54,1.35e-05,1.35e-05
19590119,48.8954,2.39172,273.45,274.99,274.1,1.35e-05,2.4e-06
19590120,48.8954,2.39172,275.35,280.2,276.85,0.0,0.0
19590121,48.8954,2.39172,276.59,280.28,279.21,5.4e-06,0.0
19590122,48.8954,2.39172,277.66,283.94,280.84,1.07e-05,0.0
19590123,48.8954,2.39172,279.61,284.87,281.86,1.71e-05,0.0
19590124,48.8954,2.39172,280.87,282.4,281.52,1.21e-05,0.0
19590125,48.8954,2.39172,275.36,281.81,278.29,0.0,0.0
19590126,48.8954,2.39172,277.85,283.36,281.06,5.23e-05,0.0
19590127,48.8954,2.39172,278.18,283.11,280.55,4.17e-05,0.0
19590128,48.8954,2.39172,282.32,283.68,282.95,7.07e-05,0.0
19590129,48.8954,2.39172,279.48,283.33,281.78,2.8e-06,0.0
19590130,48.8954,2.39172,276.71,278.3,277.55,0.0,0.0
19590131,48.8954,2.39172,274.6,279.4,278.19,0.0,0.0
19590201,48.8954,2.39172,276.73,278.43,277.51,0.0,0.0
19590202,48.8954,2.39172,278.58,280.35,279.52,6.25e-05,0.0
19590203,48.8954,2.39172,280.89,283.52,282.3,8.2e-06,0.0
19590204,48.8954,2.39172,281.65,285.35,283.5,7.11e-05,0.0
19590205,48.8954,2.39172,278.56,284.11,280.38,1.6e-06,7e-07
19590206,48.8954,2.39172,275.59,284.56,279.49,0.0,0.0
19590207,48.8954,2.39172,275.9,283.05,279.69,0.0,0.0
19590208,48.8954,2.39172,277.89,280.97,279.24,0.0,0.0
19590209,48.8954,2.39172,280.17,284.71,283.65,6.81e-05,0.0
19590210,48.8954,2.39172,281.85,284.01,283.01,2.55e-05,0.0
19590211,48.8954,2.39172,282.21,285.97,283.77,7.05e-05,0.0
19590212,48.8954,2.39172,280.42,282.82,281.83,6.48e-05,0.0
19590213,48.8954,2.39172,278.68,282.22,280.87,3.41e-05,0.0
19590214,48.8954,2.39172,278.07,278.66,278.38,1.92e-05,0.0
19590215,48.8954,2.39172,278.04,283.03,280.0,6.99e-05,0.0
19590216,48.8954,2.39172,282.23,285.87,283.61,2.6e-06,0.0
19590217,48.8954,2.39172,278.37,282.69,280.61,0.0001355,0.0
19590218,48.8954,2.39172,277.22,283.79,280.32,0.0,0.0
19590219,48.8954,2.39172,277.78,284.32,280.89,0.0001305,0.0
19590220,48.8954,2.39172,279.58,281.73,280.36,0.0,0.0
19590221,48.8954,2.39172,278.81,280.01,279.42,2.02e-05,0.0
19590222,48.8954,2.39172,278.5,281.13,279.93,3.14e-05,0.0
19590223,48.8954,2.39172,275.42,281.61,278.62,4.94e-05,0.0
19590224,48.8954,2.39172,276.99,281.43,279.41,7.8e-06,0.0
19590225,48.8954,2.39172,277.67,282.32,280.11,0.0,0.0
19590226,48.8954,2.39172,278.48,282.65,281.06,1.22e-05,0.0
19590227,48.8954,2.39172,277.96,282.39,280.21,2.4e-05,0.0
19590228,48.8954,2.39172,277.79,281.35,279.92,1.81e-05,0.0
19590301,48.8954,2.39172,279.14,283.74,281.47,0.0,0.0
19590302,48.8954,2.39172,280.73,285.29,282.79,0.0,0.0
19590303,48.8954,2.39172,282.62,284.94,283.88,1.3e-06,1.3e-06
19590304,48.8954,2.39172,281.83,286.22,284.25,2.71e-05,0.0
19590305,48.8954,2.39172,280.08,280.81,280.53,0.0,0.0
19590306,48.8954,2.39172,279.57,285.26,282.36,8.2e-06,0.0
19590307,48.8954,2.39172,283.26,289.43,285.9,0.0,0.0
19590308,48.8954,2.39172,283.12,291.51,286.68,1.6e-06,0.0
19590309,48.8954,2.39172,280.65,284.07,282.75,0.0,0.0
19590310,48.8954,2.39172,281.74,282.99,282.4,4.56e-05,0.0
19590311,48.8954,2.39172,278.73,284.17,281.81,3.37e-05,0.0
19590312,48.8954,2.39172,277.25,284.94,281.47,0.0,0.0
19590313,48.8954,2.39172,278.17,288.13,283.74,0.0,0.0
19590314,48.8954,2.39172,278.09,291.29,284.51,0.0,0.0
19590315,48.8954,2.39172,278.57,290.62,284.44,0.0,0.0
19590316,48.8954,2.39172,281.97,292.02,286.75,0.0,0.0
19590317,48.8954,2.39172,284.36,291.27,288.48,0.0,0.0
19590318,48.8954,2.39172,283.11,290.09,286.8,0.0,0.0
19590319,48.8954,2.39172,284.68,289.61,287.02,0.0,0.0
19590320,48.8954,2.39172,280.54,285.75,282.96,0.0,0.0
19590321,48.8954,2.39172,274.99,282.73,280.01,1.06e-05,0.0
19590322,48.8954,2.39172,277.28,289.04,283.27,4.37e-05,0.0
19590323,48.8954,2.39172,281.95,293.83,286.93,0.0,0.0
19590324,48.8954,2.39172,285.38,294.1,289.23,0.0,0.0
19590325,48.8954,2.39172,283.13,293.57,287.65,0.0,0.0
19590326,48.8954,2.39172,281.73,290.72,286.23,3.41e-05,0.0
19590327,48.8954,2.39172,283.23,287.8,285.85,0.0,0.0
19590328,48.8954,2.39172,280.23,293.43,286.71,0.0,0.0
19590329,48.8954,2.39172,281.1,296.77,289.65,0.0,0.0
19590330,48.8954,2.39172,288.06,297.25,292.56,0.0,0.0
19590331,48.8954,2.39172,288.2,291.91,290.26,0.0,0.0
19590401,48.8954,2.39172,285.93,299.81,292.14,0.0,0.0
19590402,48.8954,2.39172,282.65,292.57,288.22,0.0,0.0
19590403,48.8954,2.39172,282.57,287.26,285.08,0.0,0.0
19590404,48.8954,2.39172,281.24,287.29,284.07,0.0,0.0
19590405,48.8954,2.39172,278.06,284.28,281.0,0.0,0.0
19590406,48.8954,2.39172,275.29,282.39,278.88,0.0,0.0
19590407,48.8954,2.39172,272.85,281.57,277.24,0.0,0.0
19590408,48.8954,2.39172,272.97,280.84,276.18,0.0,0.0
19590409,48.8954,2.39172,272.93,282.99,277.03,1e-05,8.5e-06
19590410,48.8954,2.39172,279.94,287.08,284.29,0.0001223,0.0
19590411,48.8954,2.39172,285.08,291.75,287.92,5.78e-05,0.0
19590412,48.8954,2.39172,283.96,293.8,288.92,0.0,0.0
19590413,48.8954,2.39172,283.72,289.52,287.2,0.0,0.0
19590414,48.8954,2.39172,283.55,289.7,286.32,0.0,0.0
19590415,48.8954,2.39172,282.71,293.83,287.68,0.0,0.0
19590416,48.8954,2.39172,283.59,297.64,289.95,0.0,0.0
19590417,48.8954,2.39172,288.44,296.58,292.21,6.6e-06,0.0
19590418,48.8954,2.39172,285.9,291.39,288.94,0.0,0.0
19590419,48.8954,2.39172,284.96,291.39,288.36,0.0,0.0
19590420,48.8954,2.39172,284.37,292.94,288.17,0.0,0.0
19590421,48.8954,2.39172,284.4,298.17,290.43,0.0,0.0
19590422,48.8954,2.39172,285.99,291.03,288.72,7.2e-06,0.0
19590423,48.8954,2.39172,283.01,284.82,283.99,0.0,0.0
19590424,48.8954,2.39172,278.77,286.39,282.66,0.0,0.0
19590425,48.8954,2.39172,278.15,290.5,283.86,0.0,0.0
19590426,48.8954,2.39172,280.98,293.9,287.36,0.0,0.0
19590427,48.8954,2.39172,284.56,300.51,292.2,0.0,0.0
19590428,48.8954,2.39172,287.67,290.14,288.88,9.46e-05,1.1e-06
19590429,48.8954,2.39172,285.14,290.93,288.1,5.84e-05,0.0
19590430,48.8954,2.39172,284.62,292.42,287.55,0.0,0.0
19590501,48.8954,2.39172,285.77,294.14,289.16,0.0,0.0
19590502,48.8954,2.39172,287.64,291.75,289.43,8.68e-05,0.0
19590503,48.8954,2.39172,285.13,290.17,287.21,0.0,0.0
19590504,48.8954,2.39172,281.4,290.77,286.39,1.4e-06,0.0
19590505,48.8954,2.39172,284.72,289.72,287.04,3.25e-05,0.0
19590506,48.8954,2.39172,285.56,289.61,287.51,2.1e-06,0.0
19590507,48.8954,2.39172,284.1,292.19,288.44,0.0,0.0
19590508,48.8954,2.39172,283.3,293.41,288.22,0.0,0.0
19590509,48.8954,2.39172,283.1,294.25,289.36,0.0,0.0
19590510,48.8954,2.39172,285.85,294.48,290.12,0.0,0.0
19590511,48.8954,2.39172,284.53,293.94,289.54,0.0,0.0
19590512,48.8954,2.39172,285.2,293.32,289.66,0.0,0.0
19590513,48.8954,2.39172,285.59,294.31,290.3,0.0,0.0
19590514,48.8954,2.39172,282.73,292.3,287.28,0.0,0.0
19590515,48.8954,2.39172,283.55,295.48,289.0,0.0,0.0
19590516,48.8954,2.39172,284.37,297.94,290.48,0.0,0.0
19590517,48.8954,2.39172,285.86,299.53,292.23,0.0,0.0
19590518,48.8954,2.39172,286.82,299.81,291.89,0.0,0.0
19590519,48.8954,2.39172,287.27,299.81,292.71,0.0,0.0
19590520,48.8954,2.39172,286.53,293.43,290.54,1.3e-06,0.0
19590521,48.8954,2.39172,284.52,289.38,286.92,0.0,0.0
19590522,48.8954,2.39172,282.85,287.35,284.88,9.59e-05,2.4e-06
19590523,48.8954,2.39172,283.43,287.25,285.51,4.41e-05,0.0
19590524,48.8954,2.39172,283.86,287.29,285.7,5.9e-06,0.0
19590525,48.8954,2.39172,282.16,287.27,284.29,1.98e-05,0.0
19590526,48.8954,2.39172,282.24,292.05,287.68,8.6e-06,0.0
19590527,48.8954,2.39172,284.62,291.16,287.57,0.0,0.0
19590528,48.8954,2.39172,285.83,287.42,286.56,0.000107,0.0
19590529,48.8954,2.39172,283.38,291.87,287.47,0.0,0.0
19590530,48.8954,2.39172,284.38,293.85,289.51,0.0,0.0
19590531,48.8954,2.39172,286.68,290.79,288.4,0.0,0.0
19590601,48.8954,2.39172,286.57,294.16,290.25,9.9e-06,0.0
19590602,48.8954,2.39172,285.4,294.2,289.72,3.58e-05,0.0
19590603,48.8954,2.39172,287.73,296.42,292.3,0.0,0.0
19590604,48.8954,2.39172,287.36,297.13,292.22,0.0,0.0
19590605,48.8954,2.39172,285.18,293.53,289.35,0.0,0.0
19590606,48.8954,2.39172,286.0,290.94,288.23,0.0,0.0
19590607,48.8954,2.39172,283.95,291.58,287.44,0.0,0.0
19590608,48.8954,2.39172,281.74,292.53,287.06,0.0,0.0
19590609,48.8954,2.39172,284.05,292.77,289.18,2.37e-05,0.0
19590610,48.8954,2.39172,287.48,293.43,290.35,0.0,0.0
19590611,48.8954,2.39172,286.41,293.37,289.76,0.0,0.0
19590612,48.8954,2.39172,287.1,294.73,290.69,0.0,0.0
19590613,48.8954,2.39172,285.0,295.72,292.18,0.0,0.0
19590614,48.8954,2.39172,285.49,295.2,291.39,0.0,0.0
19590615,48.8954,2.39172,285.38,294.56,290.95,0.0,0.0
19590616,48.8954,2.39172,284.75,295.04,290.67,0.0,0.0
19590617,48.8954,2.39172,285.79,296.96,290.54,0.0,0.0
19590618,48.8954,2.39172,284.87,296.84,291.11,0.0,0.0
19590619,48.8954,2.39172,288.52,294.62,291.46,6.14e-05,0.0
19590620,48.8954,2.39172,289.44,293.44,291.84,0.0,0.0
19590621,48.8954,2.39172,288.62,293.33,290.93,0.0,0.0
19590622,48.8954,2.39172,289.58,296.59,293.4,0.0,0.0
19590623,48.8954,2.39172,289.24,299.52,294.09,0.0,0.0
19590624,48.8954,2.39172,288.57,298.83,292.55,0.0,0.0
19590625,48.8954,2.39172,289.44,302.31,296.5,0.0,0.0
19590626,48.8954,2.39172,291.72,301.17,297.0,0.0,0.0
19590627,48.8954,2.39172,288.89,302.04,296.71,1.5e-06,0.0
19590628,48.8954,2.39172,290.35,299.36,295.72,0.0001341,0.0
19590629,48.8954,2.39172,290.56,298.91,295.55,0.0,0.0
19590630,48.8954,2.39172,293.81,300.05,296.31,1.99e-05,0.0
19590701,48.8954,2.39172,290.28,293.36,291.83,0.0002706,0.0
19590702,48.8954,2.39172,288.15,290.87,289.76,0.0003363,0.0
19590703,48.8954,2.39172,286.81,296.8,292.34,0.0,0.0
19590704,48.8954,2.39172,289.09,297.82,292.83,0.0,0.0
19590705,48.8954,2.39172,288.12,298.11,293.19,0.0,0.0
19590706,48.8954,2.39172,288.37,301.05,294.26,0.0,0.0
19590707,48.8954,2.39172,290.87,305.01,298.32,0.0,0.0
19590708,48.8954,2.39172,292.16,299.53,296.06,3.61e-05,0.0
19590709,48.8954,2.39172,290.16,299.55,294.2,0.0,0.0
19590710,48.8954,2.39172,289.2,301.15,295.24,0.0,0.0
19590711,48.8954,2.39172,291.57,303.37,297.5,0.0,0.0
19590712,48.8954,2.39172,290.42,302.68,297.39,0.0,0.0
19590713,48.8954,2.39172,293.03,307.94,300.94,0.0,0.0
19590714,48.8954,2.39172,298.19,306.38,302.3,0.0,0.0
19590715,48.8954,2.39172,293.45,301.67,297.66,0.0001596,0.0
19590716,48.8954,2.39172,292.67,297.16,294.63,0.0,0.0
19590717,48.8954,2.39172,290.94,298.7,295.29,0.0,0.0
19590718,48.8954,2.39172,292.89,302.46,297.94,0.0,0.0
19590719,48.8954,2.39172,292.79,305.21,299.17,4.5e-06,0.0
19590720,48.8954,2.39172,297.46,307.13,301.77,0.0,0.0
19590721,48.8954,2.39172,289.4,298.3,293.76,5.63e-05,0.0
19590722,48.8954,2.39172,288.41,295.53,292.2,0.0,0.0
19590723,48.8954,2.39172,288.26,295.65,292.08,0.0,0.0
19590724,48.8954,2.39172,288.21,298.44,293.08,0.0,0.0
19590725,48.8954,2.39172,289.95,300.2,294.92,0.0,0.0
19590726,48.8954,2.39172,291.8,300.87,297.01,4.07e-05,0.0
19590727,48.8954,2.39172,293.24,297.29,295.05,7.07e-05,0.0
19590728,48.8954,2.39172,291.52,300.0,295.67,0.0,0.0
19590729,48.8954,2.39172,290.58,299.8,295.59,0.0,0.0
19590730,48.8954,2.39172,290.34,302.8,295.61,0.0,0.0
19590731,48.8954,2.39172,291.23,302.76,297.33,0.0,0.0
19590801,48.8954,2.39172,293.84,303.9,299.18,0.0,0.0
19590802,48.8954,2.39172,292.98,298.07,295.91,4.25e-05,0.0
19590803,48.8954,2.39172,291.95,300.84,296.99,0.0,0.0
19590804,48.8954,2.39172,289.48,296.2,292.47,0.0001105,0.0
19590805,48.8954,2.39172,287.39,294.24,290.87,3.2e-05,0.0
19590806,48.8954,2.39172,287.94,291.89,290.41,0.0,0.0
19590807,48.8954,2.39172,286.97,294.95,291.78,0.0,0.0
19590808,48.8954,2.39172,287.69,298.19,293.04,0.0,0.0
19590809,48.8954,2.39172,288.93,298.69,293.8,0.0,0.0
19590810,48.8954,2.39172,288.06,295.07,291.96,0.0,0.0
19590811,48.8954,2.39172,286.8,296.04,290.28,0.0,0.0
19590812,48.8954,2.39172,287.46,290.07,288.8,2e-06,0.0
19590813,48.8954,2.39172,288.92,298.53,294.16,0.0,0.0
19590814,48.8954,2.39172,288.3,300.31,293.79,0.0,0.0
19590815,48.8954,2.39172,288.74,304.82,296.5,0.0,0.0
19590816,48.8954,2.39172,290.95,305.71,298.87,0.0,0.0
19590817,48.8954,2.39172,292.44,304.97,297.33,0.0,0.0
19590818,48.8954,2.39172,293.26,305.88,300.26,0.0,0.0
19590819,48.8954,2.39172,293.63,304.73,299.04,3.53e-05,0.0
19590820,48.8954,2.39172,289.88,293.74,291.8,0.0,0.0
19590821,48.8954,2.39172,286.34,291.98,289.39,0.0,0.0
19590822,48.8954,2.39172,285.36,291.42,288.24,4.3e-06,0.0
19590823,48.8954,2.39172,286.49,302.53,294.69,0.0,0.0
19590824,48.8954,2.39172,291.41,300.79,295.76,0.0,0.0
19590825,48.8954,2.39172,290.25,298.91,294.02,0.0,0.0
19590826,48.8954,2.39172,288.81,297.12,294.13,0.0,0.0
19590827,48.8954,2.39172,289.03,298.77,293.48,0.0,0.0
19590828,48.8954,2.39172,289.2,297.27,292.75,0.0,0.0
19590829,48.8954,2.39172,288.11,298.51,293.07,0.0,0.0
19590830,48.8954,2.39172,287.92,298.69,293.21,0.0,0.0
19590831,48.8954,2.39172,287.16,299.88,293.47,0.0,0.0
19590901,48.8954,2.39172,287.97,304.55,294.33,0.0,0.0
19590902,48.8954,2.39172,291.13,302.05,296.63,1.45e-05,0.0
19590903,48.8954,2.39172,289.55,297.69,293.47,2.86e-05,0.0
19590904,48.8954,2.39172,290.84,293.57,292.2,0.0001787,0.0
19590905,48.8954,2.39172,289.81,298.57,293.73,0.0,0.0
19590906,48.8954,2.39172,290.54,300.26,295.18,0.0,0.0
19590907,48.8954,2.39172,290.65,300.61,294.87,0.0,0.0
19590908,48.8954,2.39172,289.62,303.08,295.69,0.0,0.0
19590909,48.8954,2.39172,291.33,306.88,298.42,0.0,0.0
19590910,48.8954,2.39172,293.26,309.93,300.7,0.0,0.0
19590911,48.8954,2.39172,295.14,307.39,300.49,1.2e-06,0.0
19590912,48.8954,2.39172,292.97,294.12,293.5,7.37e-05,0.0
19590913,48.8954,2.39172,291.18,295.78,293.22,1.23e-05,0.0
19590914,48.8954,2.39172,288.11,292.91,290.67,3.19e-05,0.0
19590915,48.8954,2.39172,286.71,292.02,288.72,1.34e-05,0.0
19590916,48.8954,2.39172,288.4,297.83,294.04,0.0,0.0
19590917,48.8954,2.39172,289.57,298.58,295.64,2.62e-05,0.0
19590918,48.8954,2.39172,291.23,299.58,294.54,4.6e-06,0.0
19590919,48.8954,2.39172,291.61,300.15,295.58,0.0,0.0
19590920,48.8954,2.39172,291.88,300.85,296.56,3.94e-05,0.0
19590921,48.8954,2.39172,291.74,300.21,295.35,1.4e-06,0.0
19590922,48.8954,2.39172,289.07,300.07,294.98,0.0,0.0
19590923,48.8954,2.39172,288.79,298.38,293.31,0.0,0.0
19590924,48.8954,2.39172,288.34,300.52,294.23,0.0,0.0
19590925,48.8954,2.39172,288.98,300.4,294.58,0.0,0.0
19590926,48.8954,2.39172,288.91,300.51,294.44,0.0,0.0
19590927,48.8954,2.39172,290.23,297.78,293.93,0.0,0.0
19590928,48.8954,2.39172,286.23,296.81,291.83,0.0,0.0
19590929,48.8954,2.39172,286.98,298.1,293.2,0.0,0.0
19590930,48.8954,2.39172,288.56,298.92,293.34,0.0,0.0
19591001,48.8954,2.39172,290.04,296.42,294.19,2.9e-06,0.0
19591002,48.8954,2.39172,290.34,300.47,296.17,3.1e-06,0.0
19591003,48.8954,2.39172,289.22,296.06,291.86,0.0002043,0.0
19591004,48.8954,2.39172,286.14,289.28,287.74,5.55e-05,0.0
19591005,48.8954,2.39172,284.33,289.72,286.57,0.0,0.0
19591006,48.8954,2.39172,280.9,290.21,287.2,0.0,0.0
19591007,48.8954,2.39172,280.14,290.12,284.48,0.0,0.0
19591008,48.8954,2.39172,280.63,291.68,285.78,0.0,0.0
19591009,48.8954,2.39172,284.79,291.84,288.14,0.0,0.0
19591010,48.8954,2.39172,284.58,292.12,287.73,0.0,0.0
19591011,48.8954,2.39172,282.83,292.41,286.95,0.0,0.0
19591012,48.8954,2.39172,280.48,288.5,284.08,0.0,0.0
19591013,48.8954,2.39172,279.47,287.71,282.88,0.0,0.0
19591014,48.8954,2.39172,278.85,289.53,283.65,0.0,0.0
19591015,48.8954,2.39172,281.37,288.33,284.14,0.0,0.0
19591016,48.8954,2.39172,280.29,288.39,284.24,0.0,0.0
19591017,48.8954,2.39172,279.73,289.37,284.58,0.0,0.0
19591018,48.8954,2.39172,279.83,289.66,285.54,0.0,0.0
